test_type,Model_Name,Predicted_Latitude1,Predicted_Longitude1,Predicted_Latitude2,Predicted_Longitude2,Predicted_Latitude3,Predicted_Longitude3,Predicted_Latitude4,Predicted_Longitude4,Predicted_Latitude5,Predicted_Longitude5
Moscow,geo_predictor_nn_499e_256b_957k.pth,53.535248,-2.245697,53.535248,-2.245697,53.535248,-2.245697,53.535248,-2.245697,53.535248,-2.245697
Moscow,geo_predictor_nn_499e_256b_957k.pth,22.786682,111.82779,22.786682,111.82779,22.786682,111.82779,22.786682,111.82779,22.786682,111.82779
Moscow,geo_predictor_nn_499e_256b_957k.pth,43.424896,0.97691345,43.424896,0.97691345,43.424896,0.97691345,43.424896,0.97691345,43.424896,0.97691345
Moscow,geo_predictor_nn_499e_256b_975k.pth,-13.909813,-45.851562,-13.909813,-45.851562,-13.909813,-45.851562,-13.909813,-45.851562,-13.909813,-45.851562
Moscow,geo_predictor_nn_499e_256b_975k.pth,40.5533,21.305481,40.5533,21.305481,40.5533,21.305481,40.5533,21.305481,40.5533,21.305481
Moscow,geo_predictor_nn_499e_256b_975k.pth,48.87436,4.263733,48.87436,4.263733,48.87436,4.263733,48.87436,4.263733,48.87436,4.263733
Moscow,geo_predictor_nn_499e_256b_975k.pth,21.830574,111.1933,21.830574,111.1933,21.830574,111.1933,21.830574,111.1933,21.830574,111.1933
Moscow,geo_predictor_nn_499e_256b_975k.pth,45.01889,14.023422,45.01889,14.023422,45.01889,14.023422,45.01889,14.023422,45.01889,14.023422
Moscow,geo_predictor_nn_499e_64b_1009k.pth,-4.0711823,-13.458084,-4.0711823,-13.458084,-4.0711823,-13.458084,-4.0711823,-13.458084,-4.0711823,-13.458084
Moscow,geo_predictor_nn_499e_64b_1009k.pth,39.30211,11.964203,39.30211,11.964203,39.30211,11.964203,39.30211,11.964203,39.30211,11.964203
Moscow,geo_predictor_nn_499e_64b_1009k.pth,51.73044,6.4013977,51.73044,6.4013977,51.73044,6.4013977,51.73044,6.4013977,51.73044,6.4013977
Moscow,geo_predictor_nn_499e_64b_1009k.pth,21.299835,113.01486,21.299835,113.01486,21.299835,113.01486,21.299835,113.01486,21.299835,113.01486
Moscow,geo_predictor_nn_499e_64b_1009k.pth,46.573364,13.626511,46.573364,13.626511,46.573364,13.626511,46.573364,13.626511,46.573364,13.626511
Moscow,geo_predictor_nn_499e_64b_1015k.pth,2.2952652,79.801605,2.2952652,79.801605,2.2952652,79.801605,2.2952652,79.801605,2.2952652,79.801605
Moscow,geo_predictor_nn_499e_64b_1015k.pth,42.212646,-27.36058,42.212646,-27.36058,42.212646,-27.36058,42.212646,-27.36058,42.212646,-27.36058
Moscow,geo_predictor_nn_499e_64b_1015k.pth,52.5271,-7.8961334,52.5271,-7.8961334,52.5271,-7.8961334,52.5271,-7.8961334,52.5271,-7.8961334
Moscow,geo_predictor_nn_499e_64b_1015k.pth,23.289574,110.31842,23.289574,110.31842,23.289574,110.31842,23.289574,110.31842,23.289574,110.31842
Moscow,geo_predictor_nn_499e_64b_1015k.pth,28.431824,-21.644012,28.431824,-21.644012,28.431824,-21.644012,28.431824,-21.644012,28.431824,-21.644012
Moscow,geo_predictor_nn_500e_100b_951k.pth,12.541801,4.916046,12.541801,4.916046,12.541801,4.916046,12.541801,4.916046,12.541801,4.916046
Moscow,geo_predictor_nn_500e_100b_951k.pth,43.563995,13.78949,43.563995,13.78949,43.563995,13.78949,43.563995,13.78949,43.563995,13.78949
Moscow,geo_predictor_nn_500e_100b_951k.pth,45.05107,-36.34349,45.05107,-36.34349,45.05107,-36.34349,45.05107,-36.34349,45.05107,-36.34349
Moscow,geo_predictor_nn_500e_100b_951k.pth,21.521332,109.05078,21.521332,109.05078,21.521332,109.05078,21.521332,109.05078,21.521332,109.05078
Moscow,geo_predictor_nn_500e_100b_951k.pth,43.35939,-13.619202,43.35939,-13.619202,43.35939,-13.619202,43.35939,-13.619202,43.35939,-13.619202
Moscow,geo_predictor_nn_500e_1024b_1340k.pth,13.079803,87.79483,13.079803,87.79483,13.079803,87.79483,13.079803,87.79483,13.079803,87.79483
Moscow,geo_predictor_nn_500e_1024b_1340k.pth,39.746323,23.838913,39.746323,23.838913,39.746323,23.838913,39.746323,23.838913,39.746323,23.838913
Moscow,geo_predictor_nn_500e_1024b_1340k.pth,46.13536,-16.300095,46.13536,-16.300095,46.13536,-16.300095,46.13536,-16.300095,46.13536,-16.300095
Moscow,geo_predictor_nn_500e_1024b_1340k.pth,13.776215,107.142,13.776215,107.142,13.776215,107.142,13.776215,107.142,13.776215,107.142
Moscow,geo_predictor_nn_500e_1024b_1340k.pth,42.35086,-11.358887,42.35086,-11.358887,42.35086,-11.358887,42.35086,-11.358887,42.35086,-11.358887
Moscow,geo_predictor_nn_500e_1024b_1412k.pth,29.249916,-7.221161,29.249916,-7.221161,29.249916,-7.221161,29.249916,-7.221161,29.249916,-7.221161
Moscow,geo_predictor_nn_500e_1024b_1412k.pth,46.99791,29.244934,46.99791,29.244934,46.99791,29.244934,46.99791,29.244934,46.99791,29.244934
Moscow,geo_predictor_nn_500e_1024b_1412k.pth,50.120117,7.375534,50.120117,7.375534,50.120117,7.375534,50.120117,7.375534,50.120117,7.375534
Moscow,geo_predictor_nn_500e_1024b_1412k.pth,20.210457,109.221466,20.210457,109.221466,20.210457,109.221466,20.210457,109.221466,20.210457,109.221466
Moscow,geo_predictor_nn_500e_1024b_1412k.pth,44.441788,9.581146,44.441788,9.581146,44.441788,9.581146,44.441788,9.581146,44.441788,9.581146
Moscow,geo_predictor_nn_500e_16b_1436k.pth,7.108574,28.845215,7.108574,28.845215,7.108574,28.845215,7.108574,28.845215,7.108574,28.845215
Moscow,geo_predictor_nn_500e_16b_1436k.pth,28.393494,26.539627,28.393494,26.539627,28.393494,26.539627,28.393494,26.539627,28.393494,26.539627
Moscow,geo_predictor_nn_500e_16b_1436k.pth,49.606216,8.230438,49.606216,8.230438,49.606216,8.230438,49.606216,8.230438,49.606216,8.230438
Moscow,geo_predictor_nn_500e_16b_1436k.pth,23.106735,105.443146,23.106735,105.443146,23.106735,105.443146,23.106735,105.443146,23.106735,105.443146
Moscow,geo_predictor_nn_500e_16b_1436k.pth,42.352554,22.834137,42.352554,22.834137,42.352554,22.834137,42.352554,22.834137,42.352554,22.834137
Moscow,geo_predictor_nn_500e_256b_720k.pth,12.079781,70.45975,12.079781,70.45975,12.079781,70.45975,12.079781,70.45975,12.079781,70.45975
Moscow,geo_predictor_nn_500e_256b_720k.pth,49.8443,16.246216,49.8443,16.246216,49.8443,16.246216,49.8443,16.246216,49.8443,16.246216
Moscow,geo_predictor_nn_500e_256b_720k.pth,45.470337,-21.785599,45.470337,-21.785599,45.470337,-21.785599,45.470337,-21.785599,45.470337,-21.785599
Moscow,geo_predictor_nn_500e_256b_720k.pth,22.786163,113.05878,22.786163,113.05878,22.786163,113.05878,22.786163,113.05878,22.786163,113.05878
Moscow,geo_predictor_nn_500e_256b_720k.pth,43.957764,9.877609,43.957764,9.877609,43.957764,9.877609,43.957764,9.877609,43.957764,9.877609
Moscow,geo_predictor_nn_500e_256b_899k.pth,2.7528305,74.212204,2.7528305,74.212204,2.7528305,74.212204,2.7528305,74.212204,2.7528305,74.212204
Moscow,geo_predictor_nn_500e_256b_899k.pth,48.93686,6.520691,48.93686,6.520691,48.93686,6.520691,48.93686,6.520691,48.93686,6.520691
Moscow,geo_predictor_nn_500e_256b_899k.pth,51.432068,-8.006149,51.432068,-8.006149,51.432068,-8.006149,51.432068,-8.006149,51.432068,-8.006149
Moscow,geo_predictor_nn_500e_256b_899k.pth,23.123947,111.20056,23.123947,111.20056,23.123947,111.20056,23.123947,111.20056,23.123947,111.20056
Moscow,geo_predictor_nn_500e_256b_899k.pth,44.900772,18.772064,44.900772,18.772064,44.900772,18.772064,44.900772,18.772064,44.900772,18.772064
Moscow,geo_predictor_nn_500e_256b_908k.pth,3.9830093,92.73825,3.9830093,92.73825,3.9830093,92.73825,3.9830093,92.73825,3.9830093,92.73825
Moscow,geo_predictor_nn_500e_256b_908k.pth,39.361084,25.934906,39.361084,25.934906,39.361084,25.934906,39.361084,25.934906,39.361084,25.934906
Moscow,geo_predictor_nn_500e_256b_908k.pth,51.4433,3.497635,51.4433,3.497635,51.4433,3.497635,51.4433,3.497635,51.4433,3.497635
Moscow,geo_predictor_nn_500e_256b_908k.pth,20.861252,112.5228,20.861252,112.5228,20.861252,112.5228,20.861252,112.5228,20.861252,112.5228
Moscow,geo_predictor_nn_500e_256b_908k.pth,46.26117,6.3515625,46.26117,6.3515625,46.26117,6.3515625,46.26117,6.3515625,46.26117,6.3515625
Moscow,geo_predictor_nn_500e_256b_914k.pth,-8.203781,-31.587234,-8.203781,-31.587234,-8.203781,-31.587234,-8.203781,-31.587234,-8.203781,-31.587234
Moscow,geo_predictor_nn_500e_256b_914k.pth,44.507263,17.92395,44.507263,17.92395,44.507263,17.92395,44.507263,17.92395,44.507263,17.92395
Moscow,geo_predictor_nn_500e_256b_914k.pth,52.166077,-7.0780945,52.166077,-7.0780945,52.166077,-7.0780945,52.166077,-7.0780945,52.166077,-7.0780945
Moscow,geo_predictor_nn_500e_256b_914k.pth,20.068825,106.83429,20.068825,106.83429,20.068825,106.83429,20.068825,106.83429,20.068825,106.83429
Moscow,geo_predictor_nn_500e_256b_914k.pth,48.021805,4.264862,48.021805,4.264862,48.021805,4.264862,48.021805,4.264862,48.021805,4.264862
Moscow,geo_predictor_nn_500e_256b_936k.pth,6.2335205,48.26117,6.2335205,48.26117,6.2335205,48.26117,6.2335205,48.26117,6.2335205,48.26117
Moscow,geo_predictor_nn_500e_256b_936k.pth,41.024185,44.377167,41.024185,44.377167,41.024185,44.377167,41.024185,44.377167,41.024185,44.377167
Moscow,geo_predictor_nn_500e_256b_936k.pth,51.915222,7.6654205,51.915222,7.6654205,51.915222,7.6654205,51.915222,7.6654205,51.915222,7.6654205
Moscow,geo_predictor_nn_500e_256b_936k.pth,24.196457,112.53714,24.196457,112.53714,24.196457,112.53714,24.196457,112.53714,24.196457,112.53714
Moscow,geo_predictor_nn_500e_256b_936k.pth,36.35292,-6.043869,36.35292,-6.043869,36.35292,-6.043869,36.35292,-6.043869,36.35292,-6.043869
Moscow,geo_predictor_nn_500e_64b_1032k.pth,-9.184959,-61.372673,-9.184959,-61.372673,-9.184959,-61.372673,-9.184959,-61.372673,-9.184959,-61.372673
Moscow,geo_predictor_nn_500e_64b_1032k.pth,34.38745,28.218887,34.38745,28.218887,34.38745,28.218887,34.38745,28.218887,34.38745,28.218887
Moscow,geo_predictor_nn_500e_64b_1032k.pth,49.921448,7.120529,49.921448,7.120529,49.921448,7.120529,49.921448,7.120529,49.921448,7.120529
Moscow,geo_predictor_nn_500e_64b_1032k.pth,21.673538,108.984375,21.673538,108.984375,21.673538,108.984375,21.673538,108.984375,21.673538,108.984375
Moscow,geo_predictor_nn_500e_64b_1032k.pth,36.25441,-6.5598297,36.25441,-6.5598297,36.25441,-6.5598297,36.25441,-6.5598297,36.25441,-6.5598297
Moscow,geo_predictor_nn_500e_64b_926k.pth,27.011703,34.312622,27.011703,34.312622,27.011703,34.312622,27.011703,34.312622,27.011703,34.312622
Moscow,geo_predictor_nn_500e_64b_926k.pth,46.142456,1.485672,46.142456,1.485672,46.142456,1.485672,46.142456,1.485672,46.142456,1.485672
Moscow,geo_predictor_nn_500e_64b_926k.pth,50.727264,6.061371,50.727264,6.061371,50.727264,6.061371,50.727264,6.061371,50.727264,6.061371
Moscow,geo_predictor_nn_500e_64b_926k.pth,28.829636,103.85516,28.829636,103.85516,28.829636,103.85516,28.829636,103.85516,28.829636,103.85516
Moscow,geo_predictor_nn_500e_64b_926k.pth,49.657776,1.8394775,49.657776,1.8394775,49.657776,1.8394775,49.657776,1.8394775,49.657776,1.8394775
Moscow,geo_predictor_nn_500e_64b_952k.pth,-13.537521,-47.607758,-13.537521,-47.607758,-13.537521,-47.607758,-13.537521,-47.607758,-13.537521,-47.607758
Moscow,geo_predictor_nn_500e_64b_952k.pth,52.621735,29.913284,52.621735,29.913284,52.621735,29.913284,52.621735,29.913284,52.621735,29.913284
Moscow,geo_predictor_nn_500e_64b_952k.pth,50.308243,1.1790619,50.308243,1.1790619,50.308243,1.1790619,50.308243,1.1790619,50.308243,1.1790619
Moscow,geo_predictor_nn_500e_64b_952k.pth,22.446571,110.06189,22.446571,110.06189,22.446571,110.06189,22.446571,110.06189,22.446571,110.06189
Moscow,geo_predictor_nn_500e_64b_952k.pth,46.02893,-39.094635,46.02893,-39.094635,46.02893,-39.094635,46.02893,-39.094635,46.02893,-39.094635
Moscow,geo_predictor_nn_500e_64b_953k.pth,25.263153,43.54355,25.263153,43.54355,25.263153,43.54355,25.263153,43.54355,25.263153,43.54355
Moscow,geo_predictor_nn_500e_64b_953k.pth,50.65747,35.243103,50.65747,35.243103,50.65747,35.243103,50.65747,35.243103,50.65747,35.243103
Moscow,geo_predictor_nn_500e_64b_953k.pth,52.514282,2.5606232,52.514282,2.5606232,52.514282,2.5606232,52.514282,2.5606232,52.514282,2.5606232
Moscow,geo_predictor_nn_500e_64b_953k.pth,22.567772,109.87018,22.567772,109.87018,22.567772,109.87018,22.567772,109.87018,22.567772,109.87018
Moscow,geo_predictor_nn_500e_64b_953k.pth,20.396873,-50.916504,20.396873,-50.916504,20.396873,-50.916504,20.396873,-50.916504,20.396873,-50.916504
Moscow,geo_predictor_nn_500e_64b_959k.pth,-10.005074,-32.095276,-10.005074,-32.095276,-10.005074,-32.095276,-10.005074,-32.095276,-10.005074,-32.095276
Moscow,geo_predictor_nn_500e_64b_959k.pth,49.099792,22.628372,49.099792,22.628372,49.099792,22.628372,49.099792,22.628372,49.099792,22.628372
Moscow,geo_predictor_nn_500e_64b_959k.pth,41.96425,-44.322464,41.96425,-44.322464,41.96425,-44.322464,41.96425,-44.322464,41.96425,-44.322464
Moscow,geo_predictor_nn_500e_64b_959k.pth,21.634735,109.54242,21.634735,109.54242,21.634735,109.54242,21.634735,109.54242,21.634735,109.54242
Moscow,geo_predictor_nn_500e_64b_959k.pth,16.761452,-61.587524,16.761452,-61.587524,16.761452,-61.587524,16.761452,-61.587524,16.761452,-61.587524
Moscow,geo_predictor_nn_500e_64b_973k.pth,0.3136139,-16.622467,0.3136139,-16.622467,0.3136139,-16.622467,0.3136139,-16.622467,0.3136139,-16.622467
Moscow,geo_predictor_nn_500e_64b_973k.pth,23.727875,-24.464584,23.727875,-24.464584,23.727875,-24.464584,23.727875,-24.464584,23.727875,-24.464584
Moscow,geo_predictor_nn_500e_64b_973k.pth,47.136826,-30.697968,47.136826,-30.697968,47.136826,-30.697968,47.136826,-30.697968,47.136826,-30.697968
Moscow,geo_predictor_nn_500e_64b_973k.pth,22.151382,110.511566,22.151382,110.511566,22.151382,110.511566,22.151382,110.511566,22.151382,110.511566
Moscow,geo_predictor_nn_500e_64b_973k.pth,42.16359,-33.54782,42.16359,-33.54782,42.16359,-33.54782,42.16359,-33.54782,42.16359,-33.54782
Moscow,geo_predictor_nn_500e_64b_988k.pth,7.106056,72.82785,7.106056,72.82785,7.106056,72.82785,7.106056,72.82785,7.106056,72.82785
Moscow,geo_predictor_nn_500e_64b_988k.pth,42.1756,-23.51561,42.1756,-23.51561,42.1756,-23.51561,42.1756,-23.51561,42.1756,-23.51561
Moscow,geo_predictor_nn_500e_64b_988k.pth,50.065216,3.0703735,50.065216,3.0703735,50.065216,3.0703735,50.065216,3.0703735,50.065216,3.0703735
Moscow,geo_predictor_nn_500e_64b_988k.pth,24.011253,110.76172,24.011253,110.76172,24.011253,110.76172,24.011253,110.76172,24.011253,110.76172
Moscow,geo_predictor_nn_500e_64b_988k.pth,44.909393,10.529617,44.909393,10.529617,44.909393,10.529617,44.909393,10.529617,44.909393,10.529617
Moscow,geo_predictor_nn_500e_69b_1100k.pth,-8.395935,-35.019104,-8.395935,-35.019104,-8.395935,-35.019104,-8.395935,-35.019104,-8.395935,-35.019104
Moscow,geo_predictor_nn_500e_69b_1100k.pth,46.309525,29.379837,46.309525,29.379837,46.309525,29.379837,46.309525,29.379837,46.309525,29.379837
Moscow,geo_predictor_nn_500e_69b_1100k.pth,37.180115,-81.36655,37.180115,-81.36655,37.180115,-81.36655,37.180115,-81.36655,37.180115,-81.36655
Moscow,geo_predictor_nn_500e_69b_1100k.pth,20.59079,107.65381,20.59079,107.65381,20.59079,107.65381,20.59079,107.65381,20.59079,107.65381
Moscow,geo_predictor_nn_500e_69b_1100k.pth,40.379288,-10.974075,40.379288,-10.974075,40.379288,-10.974075,40.379288,-10.974075,40.379288,-10.974075
Moscow,geo_predictor_nn_500e_69b_951k.pth,12.181259,88.85013,12.181259,88.85013,12.181259,88.85013,12.181259,88.85013,12.181259,88.85013
Moscow,geo_predictor_nn_500e_69b_951k.pth,51.415314,31.495499,51.415314,31.495499,51.415314,31.495499,51.415314,31.495499,51.415314,31.495499
Moscow,geo_predictor_nn_500e_69b_951k.pth,51.993683,2.7040863,51.993683,2.7040863,51.993683,2.7040863,51.993683,2.7040863,51.993683,2.7040863
Moscow,geo_predictor_nn_500e_69b_951k.pth,22.727348,110.31531,22.727348,110.31531,22.727348,110.31531,22.727348,110.31531,22.727348,110.31531
Moscow,geo_predictor_nn_500e_69b_951k.pth,47.866653,-10.024445,47.866653,-10.024445,47.866653,-10.024445,47.866653,-10.024445,47.866653,-10.024445
Moscow,geo_predictor_nn_501e_256b_1191k.pth,15.496765,89.06055,15.496765,89.06055,15.496765,89.06055,15.496765,89.06055,15.496765,89.06055
Moscow,geo_predictor_nn_501e_256b_1191k.pth,34.250397,26.792877,34.250397,26.792877,34.250397,26.792877,34.250397,26.792877,34.250397,26.792877
Moscow,geo_predictor_nn_501e_256b_1191k.pth,52.18744,-13.399429,52.18744,-13.399429,52.18744,-13.399429,52.18744,-13.399429,52.18744,-13.399429
Moscow,geo_predictor_nn_501e_256b_1191k.pth,21.774536,110.546326,21.774536,110.546326,21.774536,110.546326,21.774536,110.546326,21.774536,110.546326
Moscow,geo_predictor_nn_501e_256b_1191k.pth,31.967194,-8.658661,31.967194,-8.658661,31.967194,-8.658661,31.967194,-8.658661,31.967194,-8.658661
Moscow,geo_predictor_nn_501e_256b_1525k.pth,26.930847,63.651672,26.930847,63.651672,26.930847,63.651672,26.930847,63.651672,26.930847,63.651672
Moscow,geo_predictor_nn_501e_256b_1525k.pth,23.659943,-36.66809,23.659943,-36.66809,23.659943,-36.66809,23.659943,-36.66809,23.659943,-36.66809
Moscow,geo_predictor_nn_501e_256b_1525k.pth,48.86609,14.402527,48.86609,14.402527,48.86609,14.402527,48.86609,14.402527,48.86609,14.402527
Moscow,geo_predictor_nn_501e_256b_1525k.pth,23.16787,110.75516,23.16787,110.75516,23.16787,110.75516,23.16787,110.75516,23.16787,110.75516
Moscow,geo_predictor_nn_501e_256b_1525k.pth,46.841858,12.952255,46.841858,12.952255,46.841858,12.952255,46.841858,12.952255,46.841858,12.952255
Moscow,geo_predictor_nn_501e_256b_949k.pth,5.349121,45.11093,5.349121,45.11093,5.349121,45.11093,5.349121,45.11093,5.349121,45.11093
Moscow,geo_predictor_nn_501e_256b_949k.pth,51.352936,28.02629,51.352936,28.02629,51.352936,28.02629,51.352936,28.02629,51.352936,28.02629
Moscow,geo_predictor_nn_501e_256b_949k.pth,51.3407,-6.619858,51.3407,-6.619858,51.3407,-6.619858,51.3407,-6.619858,51.3407,-6.619858
Moscow,geo_predictor_nn_501e_256b_949k.pth,21.889633,107.90292,21.889633,107.90292,21.889633,107.90292,21.889633,107.90292,21.889633,107.90292
Moscow,geo_predictor_nn_501e_256b_949k.pth,45.81772,10.933487,45.81772,10.933487,45.81772,10.933487,45.81772,10.933487,45.81772,10.933487
Moscow,geo_predictor_nn_501e_256b_960k.pth,2.6059952,26.120956,2.6059952,26.120956,2.6059952,26.120956,2.6059952,26.120956,2.6059952,26.120956
Moscow,geo_predictor_nn_501e_256b_960k.pth,50.053802,44.846527,50.053802,44.846527,50.053802,44.846527,50.053802,44.846527,50.053802,44.846527
Moscow,geo_predictor_nn_501e_256b_960k.pth,43.37831,-38.127396,43.37831,-38.127396,43.37831,-38.127396,43.37831,-38.127396,43.37831,-38.127396
Moscow,geo_predictor_nn_501e_256b_960k.pth,22.18637,113.08789,22.18637,113.08789,22.18637,113.08789,22.18637,113.08789,22.18637,113.08789
Moscow,geo_predictor_nn_501e_256b_960k.pth,40.93106,2.5838165,40.93106,2.5838165,40.93106,2.5838165,40.93106,2.5838165,40.93106,2.5838165
Moscow,geo_predictor_nn_501e_256b_973k.pth,22.814232,96.15796,22.814232,96.15796,22.814232,96.15796,22.814232,96.15796,22.814232,96.15796
Moscow,geo_predictor_nn_501e_256b_973k.pth,44.057266,11.792267,44.057266,11.792267,44.057266,11.792267,44.057266,11.792267,44.057266,11.792267
Moscow,geo_predictor_nn_501e_256b_973k.pth,50.27841,-1.451294,50.27841,-1.451294,50.27841,-1.451294,50.27841,-1.451294,50.27841,-1.451294
Moscow,geo_predictor_nn_501e_256b_973k.pth,24.564697,114.272766,24.564697,114.272766,24.564697,114.272766,24.564697,114.272766,24.564697,114.272766
Moscow,geo_predictor_nn_501e_256b_973k.pth,43.71173,-1.9098969,43.71173,-1.9098969,43.71173,-1.9098969,43.71173,-1.9098969,43.71173,-1.9098969
Moscow,geo_predictor_nn_501e_64b_1005k.pth,-7.3289948,-39.360336,-7.3289948,-39.360336,-7.3289948,-39.360336,-7.3289948,-39.360336,-7.3289948,-39.360336
Moscow,geo_predictor_nn_501e_64b_1005k.pth,6.9382553,1.8483124,6.9382553,1.8483124,6.9382553,1.8483124,6.9382553,1.8483124,6.9382553,1.8483124
Moscow,geo_predictor_nn_501e_64b_1005k.pth,51.722076,0.75875854,51.722076,0.75875854,51.722076,0.75875854,51.722076,0.75875854,51.722076,0.75875854
Moscow,geo_predictor_nn_501e_64b_1005k.pth,22.483948,107.242615,22.483948,107.242615,22.483948,107.242615,22.483948,107.242615,22.483948,107.242615
Moscow,geo_predictor_nn_501e_64b_1005k.pth,31.995987,-36.673523,31.995987,-36.673523,31.995987,-36.673523,31.995987,-36.673523,31.995987,-36.673523
Moscow,geo_predictor_nn_501e_64b_950k.pth,-13.511993,-5.711548,-13.511993,-5.711548,-13.511993,-5.711548,-13.511993,-5.711548,-13.511993,-5.711548
Moscow,geo_predictor_nn_501e_64b_950k.pth,53.722473,30.040222,53.722473,30.040222,53.722473,30.040222,53.722473,30.040222,53.722473,30.040222
Moscow,geo_predictor_nn_501e_64b_950k.pth,50.852066,-17.557098,50.852066,-17.557098,50.852066,-17.557098,50.852066,-17.557098,50.852066,-17.557098
Moscow,geo_predictor_nn_501e_64b_950k.pth,19.171173,108.208374,19.171173,108.208374,19.171173,108.208374,19.171173,108.208374,19.171173,108.208374
Moscow,geo_predictor_nn_501e_64b_950k.pth,18.318817,-76.195564,18.318817,-76.195564,18.318817,-76.195564,18.318817,-76.195564,18.318817,-76.195564
Moscow,geo_predictor_nn_501e_64b_994k.pth,13.265808,43.937225,13.265808,43.937225,13.265808,43.937225,13.265808,43.937225,13.265808,43.937225
Moscow,geo_predictor_nn_501e_64b_994k.pth,37.52925,-38.246124,37.52925,-38.246124,37.52925,-38.246124,37.52925,-38.246124,37.52925,-38.246124
Moscow,geo_predictor_nn_501e_64b_994k.pth,51.34796,8.086472,51.34796,8.086472,51.34796,8.086472,51.34796,8.086472,51.34796,8.086472
Moscow,geo_predictor_nn_501e_64b_994k.pth,19.86766,108.7655,19.86766,108.7655,19.86766,108.7655,19.86766,108.7655,19.86766,108.7655
Moscow,geo_predictor_nn_501e_64b_994k.pth,44.801926,15.560196,44.801926,15.560196,44.801926,15.560196,44.801926,15.560196,44.801926,15.560196
Moscow,geo_predictor_nn_502e_232b_1006k.pth,0.53440094,23.188797,0.53440094,23.188797,0.53440094,23.188797,0.53440094,23.188797,0.53440094,23.188797
Moscow,geo_predictor_nn_502e_232b_1006k.pth,31.7156,-27.792892,31.7156,-27.792892,31.7156,-27.792892,31.7156,-27.792892,31.7156,-27.792892
Moscow,geo_predictor_nn_502e_232b_1006k.pth,51.10788,-3.5168457,51.10788,-3.5168457,51.10788,-3.5168457,51.10788,-3.5168457,51.10788,-3.5168457
Moscow,geo_predictor_nn_502e_232b_1006k.pth,20.670494,109.51434,20.670494,109.51434,20.670494,109.51434,20.670494,109.51434,20.670494,109.51434
Moscow,geo_predictor_nn_502e_232b_1006k.pth,44.028763,-7.338089,44.028763,-7.338089,44.028763,-7.338089,44.028763,-7.338089,44.028763,-7.338089
Moscow,geo_predictor_nn_502e_232b_1014k.pth,-9.106033,-18.838455,-9.106033,-18.838455,-9.106033,-18.838455,-9.106033,-18.838455,-9.106033,-18.838455
Moscow,geo_predictor_nn_502e_232b_1014k.pth,40.74504,6.061096,40.74504,6.061096,40.74504,6.061096,40.74504,6.061096,40.74504,6.061096
Moscow,geo_predictor_nn_502e_232b_1014k.pth,50.333557,-15.980545,50.333557,-15.980545,50.333557,-15.980545,50.333557,-15.980545,50.333557,-15.980545
Moscow,geo_predictor_nn_502e_232b_1014k.pth,21.87239,106.85669,21.87239,106.85669,21.87239,106.85669,21.87239,106.85669,21.87239,106.85669
Moscow,geo_predictor_nn_502e_232b_1014k.pth,46.24243,-4.0607605,46.24243,-4.0607605,46.24243,-4.0607605,46.24243,-4.0607605,46.24243,-4.0607605
Moscow,geo_predictor_nn_502e_232b_1030k.pth,18.116318,65.14606,18.116318,65.14606,18.116318,65.14606,18.116318,65.14606,18.116318,65.14606
Moscow,geo_predictor_nn_502e_232b_1030k.pth,44.26712,14.491211,44.26712,14.491211,44.26712,14.491211,44.26712,14.491211,44.26712,14.491211
Moscow,geo_predictor_nn_502e_232b_1030k.pth,48.57286,8.529709,48.57286,8.529709,48.57286,8.529709,48.57286,8.529709,48.57286,8.529709
Moscow,geo_predictor_nn_502e_232b_1030k.pth,22.7948,112.31183,22.7948,112.31183,22.7948,112.31183,22.7948,112.31183,22.7948,112.31183
Moscow,geo_predictor_nn_502e_232b_1030k.pth,43.72867,18.371262,43.72867,18.371262,43.72867,18.371262,43.72867,18.371262,43.72867,18.371262
Moscow,geo_predictor_nn_502e_232b_1040k.pth,18.150513,52.21019,18.150513,52.21019,18.150513,52.21019,18.150513,52.21019,18.150513,52.21019
Moscow,geo_predictor_nn_502e_232b_1040k.pth,34.14479,12.92688,34.14479,12.92688,34.14479,12.92688,34.14479,12.92688,34.14479,12.92688
Moscow,geo_predictor_nn_502e_232b_1040k.pth,48.130554,-27.080704,48.130554,-27.080704,48.130554,-27.080704,48.130554,-27.080704,48.130554,-27.080704
Moscow,geo_predictor_nn_502e_232b_1040k.pth,23.056915,111.13629,23.056915,111.13629,23.056915,111.13629,23.056915,111.13629,23.056915,111.13629
Moscow,geo_predictor_nn_502e_232b_1040k.pth,43.56154,13.733276,43.56154,13.733276,43.56154,13.733276,43.56154,13.733276,43.56154,13.733276
Moscow,geo_predictor_nn_502e_232b_939k.pth,5.759819,95.30255,5.759819,95.30255,5.759819,95.30255,5.759819,95.30255,5.759819,95.30255
Moscow,geo_predictor_nn_502e_232b_939k.pth,44.060104,3.0345612,44.060104,3.0345612,44.060104,3.0345612,44.060104,3.0345612,44.060104,3.0345612
Moscow,geo_predictor_nn_502e_232b_939k.pth,51.518402,-4.0885315,51.518402,-4.0885315,51.518402,-4.0885315,51.518402,-4.0885315,51.518402,-4.0885315
Moscow,geo_predictor_nn_502e_232b_939k.pth,22.938454,113.029816,22.938454,113.029816,22.938454,113.029816,22.938454,113.029816,22.938454,113.029816
Moscow,geo_predictor_nn_502e_232b_939k.pth,47.45291,15.718048,47.45291,15.718048,47.45291,15.718048,47.45291,15.718048,47.45291,15.718048
